zt0_1	zt0_2	zt0_3	zt4_1	zt4_2	zt4_3	zt8_1	zt8_2	zt8_3	zt12_1	zt12_2	zt12_3	zt16_1	zt16_2	zt16_3	zt20_1	zt20_2	zt20_3
ostta17g02020	36592.3268452638	76523.4539839879	19449.5877262853	46661.0028367089	67098.8906070612	19449.5877262853	39221.8872483192	72663.1041588445	29663.4259115637	41812.7580456059	74740.0873743401	19449.5877262853	39065.6897999084	19449.5877262853	19449.5877262853	19449.5877262853	19826.6491021235	19449.5877262853
ostta12g00190	90078.2258925408	38815.82658564	69561.3817184066	68402.6704788673	68402.6704788673	68402.6704788673	70369.8414483507	55586.5645363899	68402.6704788673	68402.6704788673	68402.6704788673	68402.6704788673	68402.6704788673	68402.6704788673	68402.6704788673	68402.6704788673	68402.6704788673	69534.8568831178
ostta02g04880	171777.447411205	87003.8090694165	202603.885410835	173315.491547404	173315.491547404	185300.372298531	203653.212675367	123029.454838374	180046.421142845	173315.491547404	173315.491547404	176191.101652669	173315.491547404	146180.741703501	179737.088068927	150494.852140738	173315.491547404	202490.213760511
ostta02g03960	155087.294040396	161315.909717321	206559.086161875	170603.062974756	130060.658018493	237681.373779416	172084.517131308	123920.602350318	215724.102369478	273339.26273525	232221.329344206	181644.011428816	166634.012425685	173641.146642919	184791.177550405	173641.146642919	147359.996591851	206445.702596346
ostta08g02570	31963.1599667627	42068.5501432136	46228.9645020325	48169.7685462356	48169.7685462356	68123.1459901649	48169.7685462356	48169.7685462356	52222.9559365425	48169.7685462356	48169.7685462356	48230.0681370152	15951.9690161358	42593.4325047335	48016.0922976112	43175.4873694084	14390.9674847082	46210.2395254278
ostta17g00320	51511.1977726767	49244.4635878452	46046.1314533497	29738.9332416335	45203.004682699	97665.8766812463	56251.4376250463	152092.740575069	82575.7208871409	97640.4058938159	97640.4058938159	98707.639420784	64727.9433692142	203944.55186611	42013.448412631	34579.9816719764	19760.4331410987	46028.1493445084
ostta10g01990	151002.278515864	159487.056241137	149085.627919967	132278.50896009	22776.9362719295	191685.651707225	146744.891412531	138376.052926069	160552.521078369	38101.8224890397	223330.907545349	190506.821621394	79513.1202629743	130784.532636335	143938.58514612	116634.551640329	73088.1219771634	149009.421642724
ostta05g04340	33585.5271025397	46506.0391739446	59952.296466448	59952.296466448	59952.296466448	78027.42033175	59952.296466448	59952.296466448	69610.4572935314	59952.296466448	59952.296466448	60515.1802988322	59952.296466448	59952.296466448	59952.296466448	59952.296466448	59952.296466448	59952.296466448
ostta02g03990	47139.256546683	80838.3266543581	51848.5894603313	57267.8674232208	51819.4702879189	51848.5894603313	51848.5894603313	51848.5894603313	51848.5894603313	94982.9782198252	76219.3049860902	53406.316154798	51848.5894603313	51848.5894603313	51848.5894603313	51848.5894603313	51848.5894603313	51848.5894603313
ostta01g05350	393064.915891011	376050.013735038	549174.21432963	365552.235992852	340289.853414955	529067.231888149	363378.492981507	281425.054566001	564974.113404045	158979.575897878	146271.187583075	537942.857189188	296878.46202761	357409.804876517	553522.075819659	308339.876451196	264101.120815449	548619.481064589
ostta05g04080	81402.0664217107	96886.7911140832	64923.8856092755	84992.64602405	30635.4144888185	59986.2734734376	81934.9503616545	72991.091409172	53091.5538599668	63394.8040775926	38583.6678094133	55408.2644854985	110553.661639748	32701.199233397	59006.4542735802	53834.7216727714	72432.5272581514	64896.78246395
ostta01g05520	95634.1522139606	113608.365429432	104028.538019409	78498.736204203	73800.1901394631	148636.765436821	90648.5649383694	91126.7178189387	131450.774879762	126175.464631491	126175.464631491	127094.323357977	117523.909135008	204472.14000887	96361.9084770872	133476.009043566	68040.8557181467	103987.934932014
ostta16g01590	59575.4752097076	383856.763577118	16947.9384420136	68050.1237903408	52795.2370722921	16947.9384420136	51811.4767191227	61587.5157409223	62240.8192052896	16947.9384420136	16947.9384420136	16947.9384420136	70536.0556593092	16947.9384420136	16947.9384420136	16947.9384420136	17683.199371944	16947.9384420136
ostta12g02890	21178.8355371219	39800.6165985702	18868.7303196294	18868.7303196294	18868.7303196294	18868.7303196294	8620.84302224031	22845.239334793	18868.7303196294	18868.7303196294	18868.7303196294	18868.7303196294	49578.2948067643	18868.7303196294	18868.7303196294	18868.7303196294	17538.1220656229	18868.7303196294
ostta06g04560	149622.28446205	94460.8699274139	113909.599305467	113909.599305467	113909.599305467	113909.599305467	113909.599305467	113909.599305467	113909.599305467	113909.599305467	113909.599305467	113702.103410574	113909.599305467	113909.599305467	113909.599305467	113909.599305467	113909.599305467	113909.599305467
ostta01g01140	211551.694340826	295261.936753741	196129.939154249	158066.073325814	276062.721285263	185548.413938248	145029.976453865	238804.478959806	196129.939154249	49965.8364499601	266712.95582628	186902.968915594	254786.723420054	225012.389923715	196129.939154249	208834.86051094	181948.804713549	196129.939154249
ostta13g01660	240595.189722038	176879.064451248	215790.615534608	144142.06282986	118131.409346028	163569.504201463	246661.216638912	211447.651733922	197654.257832332	36439.0466126147	118659.573297952	168497.328263641	198124.720956639	392317.088820187	198171.092291394	321722.045212438	77875.4357354263	215693.958107012
ostta09g02370	144783.600724939	147922.074968788	80399.2127324987	72426.4241963367	58143.1195954235	80399.2127324987	167147.223962961	177919.79081329	80399.2127324987	80399.2127324987	80399.2127324987	80399.2127324987	125823.343560753	58132.6426243097	80399.2127324987	122954.543298062	68290.3889678987	80399.2127324987
ostta09g02145	66686.5422291449	84144.1255733433	78696.0371716368	55177.0682037364	137888.569470749	86655.7044305682	53164.0798145071	74984.7410933557	67539.6457242877	90233.7511880074	64343.8101778259	64928.0379064939	68548.297509315	74401.0739845833	61367.8051210583	77322.9581664862	85193.6560486334	78666.2239544142
ostta03g01270	133957.501948789	65975.0163245814	89231.9497608072	137730.764850419	85514.9782111269	89231.9497608072	171478.06814163	148427.526318264	85703.3123969623	89231.9497608072	89231.9497608072	89231.9497608072	145324.532386501	60505.5758985836	89231.9497608072	92691.2299992355	95124.1518549094	89231.9497608072
ostta01g04180	144747.562532731	197814.306256544	65295.1175031604	149163.188880998	146290.417555533	66177.63730587	164340.994445091	179049.246253255	64136.8901558597	82499.234824331	159096.293964679	56920.363827017	140805.63120767	159658.548899705	64482.0938171668	126838.118195372	187422.900079934	65270.6659156977
ostta15g02550	80760.9988928275	74039.6105198318	77672.6725812287	85050.0101562944	59751.7402515082	99375.7775840518	116730.4211612	134023.901911981	77672.6725812287	77672.6725812287	77672.6725812287	77672.6725812287	77672.6725812287	77672.6725812287	74889.2926109399	77672.6725812287	77672.6725812287	77672.6725812287
ostta13g01440	12620.4323273033	21594.0898032131	63777.7464937481	60852.1207382351	60852.1207382351	67106.5874688682	11503.2051290926	21093.2604225486	60852.1207382351	60852.1207382351	60852.1207382351	72515.8626382157	18135.327328887	33568.4568572993	65024.5541999238	20011.8115890368	11774.9286852749	63753.1145722873
ostta10g00660	141411.648597536	109733.015708963	95987.7011337738	98175.5834126178	92202.1907930842	115095.878129358	118807.06825809	74242.0291226867	95020.2296407239	159325.055531325	78203.2429905622	94515.2914789303	145681.402879782	181974.994452575	98233.4460688423	147223.4737462	115470.041458005	95953.4773256023
ostta11g00660	4592.22069246196	63789.4444106188	13241.1061753334	13241.1061753334	13241.1061753334	13241.1061753334	11865.3476420452	28123.2427556877	14895.9964327716	13241.1061753334	13241.1061753334	13241.1061753334	13241.1061753334	13241.1061753334	13241.1061753334	13241.1061753334	13241.1061753334	13241.1061753334
ostta06g03220	117362.159366783	47720.7415350307	96676.3493359395	87611.3908513406	49289.2784322934	215180.011801574	160595.699310838	30355.3277257616	210685.989783257	249844.054885351	67533.8815994376	110245.885639589	148475.263257063	30762.3829698145	46477.096357705	57096.769886487	66682.2472376053	96640.7893514573
ostta06g03200	37576.0345564948	75450.6317797089	43923.897110338	36281.9084948446	79391.164233834	68539.729778445	33292.8727216823	31406.0589424548	68539.729778445	56152.8500986593	102492.070840091	68539.729778445	66924.4889354016	50559.7844333522	25658.6394582032	38443.020347247	54059.4877466802	43905.3442791063
ostta15g02900	40632.0714566369	5004.09960364913	18087.8465334165	57766.850782857	95294.8551909459	18087.8465334165	81338.7775481318	51734.8264072933	18087.8465334165	18087.8465334165	18087.8465334165	18087.8465334165	58107.1467384409	18087.8465334165	18087.8465334165	18087.8465334165	18690.634299606	18087.8465334165
ostta09g02690	51385.1630610246	74951.5179892467	8002.24616741127	8002.24616741127	8002.24616741127	60297.565614057	15893.3625196893	81106.5084978113	8002.24616741127	8002.24616741127	8002.24616741127	68332.2018310492	8002.24616741127	45387.003402994	34773.485841241	13861.7313492024	8002.24616741127	8002.24616741127
ostta17g01255	126567.253288495	71969.374786993	21752.2313334745	108983.717654314	91994.4756339256	66805.7153514347	125269.755272952	129043.518294723	65982.0586244371	76542.9647984414	76542.9647984414	76682.9108594586	73428.9668065417	90713.4299536816	51071.9823399852	61055.9507932492	51753.5010234473	21745.756869538
ostta09g02270	54626.2122185002	27423.7665123814	28178.4456011158	23064.3203607863	42136.2712216316	45462.6236284391	47643.0767089428	65681.596170061	45462.6236284391	45462.6236284391	45462.6236284391	45462.6236284391	83425.3199666204	48807.5224967178	20540.0100835973	43660.8051734746	52067.2072207363	28168.9440302924
ostta09g00785	203678.497782807	222457.466088986	260607.378083769	240309.844038057	239940.494611208	260607.378083769	281472.267168134	176739.707133355	260607.378083769	341141.980418064	333456.433486325	260607.378083769	271703.878382889	238480.827399029	260607.378083769	239751.944122696	284257.637071088	260607.378083769
ostta13g01540	108060.65898061	62678.3452121155	92101.9749876645	101025.018138485	45895.0487237786	88937.8893036937	113165.795637848	78419.5531058649	72588.1090437469	40727.1166295469	81546.1955598283	73918.1328264553	101021.448327496	59890.5664740075	71360.9639079831	89059.309307782	84177.1152291021	92067.5784872962
ostta08g00140	124233.801688103	161685.314789172	153854.275970688	121614.712081798	93525.1902815359	130047.57727651	117083.798669661	116201.711365416	130623.793025896	134712.052891468	134712.052891468	135555.934522802	94934.5067168123	97924.3252251052	126899.773207972	131108.458321161	136546.535688914	153783.092482983
ostta07g01970	19257.1219685404	38163.9287578928	17358.6998597662	16610.9170602373	27884.6259531398	20343.0283803924	16457.4572075752	41252.2153002424	44143.8931411219	21889.3746498441	35988.7982603831	22920.7500346124	52246.4968909405	40868.8544763889	44143.8931411219	27279.4283099497	27866.879591874	17352.3448854845
ostta05g03220	40342.9314903488	60634.1620022876	38137.4341046918	38577.0332272875	81584.3448398015	38137.4341046918	38137.4341046918	38137.4341046918	38137.4341046918	66681.4780448503	67999.9508528018	38137.4341046918	37638.2115910231	30977.3879330673	38137.4341046918	50468.7578518556	33331.7845119612	38137.4341046918
ostta03g03120	69097.1288064352	104807.139971431	59976.3446569889	60496.1348426955	60833.3048936905	59976.3446569889	59976.3446569889	59976.3446569889	59976.3446569889	59976.3446569889	59976.3446569889	59976.3446569889	59976.3446569889	59976.3446569889	59976.3446569889	59976.3446569889	59976.3446569889	59976.3446569889
ostta03g01520	114666.888879561	208499.776235583	133514.86000927	112755.385660349	173942.166651771	144117.568094867	128598.638550927	198690.126002725	101014.20998804	66342.5954948437	218106.160064575	165426.627720191	156711.507382209	224411.30596788	150044.035962776	169906.101740455	143083.069121216	133461.615284967
ostta07g01560	258834.046586059	100209.309259083	96906.4188591386	234904.136256473	183265.886231834	96906.4188591386	96906.4188591386	96906.4188591386	85333.0643878658	240688.735782467	99454.9125347091	96906.4188591386	190358.846694373	96906.4188591386	96906.4188591386	96906.4188591386	97008.377955219	96906.4188591386
ostta07g03360	108299.477910987	53136.5321740388	113030.275205098	68308.0176751634	26138.2863672799	74402.5347463412	49119.1977280316	79479.0389631385	113030.275205098	16979.3376454267	380788.332982494	105137.824918152	53859.6278122464	314034.309003413	86138.17377341	113509.55727534	169908.757230191	113030.275205098
ostta06g01330	21547.9238611692	190551.66403759	62323.4723707811	36176.0533938213	58117.119763714	30844.2873738854	62323.4723707811	62323.4723707811	38567.7846713919	69905.6643027996	60651.3259790746	62323.4723707811	53767.9550727385	62323.4723707811	32341.9245020855	62323.4723707811	67717.4845680368	62323.4723707811
ostta05g03630	68465.0348654014	153419.163987307	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635	78390.8108882635
ostta15g01860	111217.57305041	63419.0808135979	74162.1800607409	66546.7396805495	29834.8687556252	97034.1219783169	75333.3467298964	94297.1743804182	72176.3054179173	81068.5312427938	81068.5312427938	82123.5886585651	118095.625057003	101269.157063073	58083.38485387	139190.158108295	79902.8302287417	74132.0418619587
ostta08g03240	577536.326257136	265403.131512039	477723.922711193	326205.72691032	172534.78947006	790752.133255542	431889.681812726	333494.730409191	711726.96387746	124041.415114817	208227.899108127	659690.936908788	515619.606419033	784078.086596615	641326.906104039	462140.828592588	183256.165470423	477256.199054488
ostta07g02370	33742.7306504654	113724.578769892	82190.608415769	63828.8815742863	63828.8815742863	60920.7748272934	35462.2090275758	105891.10901461	68121.6032716689	63828.8815742863	63828.8815742863	87636.1009226412	59544.1462351486	63828.8815742863	38882.4124843038	63828.8815742863	95765.3500067992	82161.1905524261
ostta05g04720	72322.6706557204	84839.3183271124	238603.481838377	238603.481838377	238603.481838377	238603.481838377	238603.481838377	238603.481838377	238603.481838377	238603.481838377	238603.481838377	238603.481838377	80422.2433041694	238603.481838377	238603.481838377	238603.481838377	314475.634965712	238603.481838377
ostta05g03850	225862.477341047	279657.481268073	129679.236627731	176127.24153004	193036.268903457	114535.133941146	212558.634674562	186119.864244735	155204.595194677	96470.8751036331	96470.8751036331	140400.793122413	96470.8751036331	97450.7095911495	96470.8751036331	96040.9481267371	96470.8751036331	129632.25284595
ostta04g04170	387601.622338552	916594.343730143	2230917.32277552	639977.599924105	2221494.33745447	2633167.00407909	112071.936130158	2125227.22746262	2850862.67017812	1897748.00551106	981764.879054147	2357251.53539924	220604.462462949	2285805.45314281	2361028.69998686	704879.625479395	2177813.53252034	2225629.36097579
ostta03g01020	1373689.98058453	1205039.95908659	1735341.31240953	1298517.64300155	938040.750165057	2143618.19853078	1355885.40330225	1363529.92125873	2231793.84007844	853662.466550674	1328777.66831222	1707883.80412892	1308696.51156799	1468207.06417565	1798363.78813408	1238439.81559928	1458728.70008908	1732455.2161131
ostta02g01780	80339.3275992561	72938.4124669584	37808.743606891	72164.0761049404	35110.4965945544	45434.3263679425	72705.2281923603	32962.4719216075	58736.7258984294	48810.6622071673	56942.6142020697	37808.743606891	66689.8011889349	37808.743606891	42729.7792568552	37808.743606891	37109.7380392099	37808.743606891
ostta01g04585	26964.3203645635	24403.7958564932	26437.855315245	25478.1456110624	25478.1456110624	25478.1456110624	25478.1456110624	25478.1456110624	25478.1456110624	25478.1456110624	25478.1456110624	37328.4441177366	25478.1456110624	25478.1456110624	25478.1456110624	25478.1456110624	25478.1456110624	26428.6492360789
ostta18g01070	77107.4693041044	270302.393952278	41129.9521863154	132324.757504807	154644.628668946	85948.852933265	109411.872567537	111998.722047298	161992.760573008	90720.0000036838	316432.342976931	161992.760573008	144071.087412757	168429.423357206	49249.4295450071	43761.0053260961	136587.852504793	41112.8869429724
ostta18g00630	163240.071612545	69597.6797306624	92866.6397125018	122809.740991872	63879.5052964687	288030.015078092	215725.621735212	237892.121018019	291670.85865467	208598.218662307	208598.218662307	137703.010906966	168545.204382205	295513.116920185	208598.218662307	149529.87830777	127111.064760986	92829.9477205415
ostta14g02340	61156.0568647572	26098.3342615523	44976.6645482676	44976.6645482676	44976.6645482676	44976.6645482676	44976.6645482676	44976.6645482676	44976.6645482676	44976.6645482676	44976.6645482676	35787.6762778717	93397.4857749662	51729.4219028809	41660.6618251846	52147.9209577785	48873.5159218049	44976.6645482676
ostta14g01070	190125.284749225	188236.152344825	190858.856924947	191585.795709359	123096.76645982	371547.573123284	191936.737168489	241806.47477862	336174.667267869	86662.5500557452	71506.7734673403	234854.3411497	182381.974759166	388784.32819684	230922.242565365	183352.425645709	47664.3414498685	190765.444622593
ostta14g00970	8942.0345936571	72569.2764851773	37255.0224688291	14919.1071046289	143911.088918092	11400.1311520769	11400.1311520769	11400.1311520769	11400.1311520769	11819.9015925929	109869.40258117	12624.7424232711	11400.1311520769	46081.2846813314	13250.3954785381	6156.86216156248	11400.1311520769	37241.7975432638
ostta09g00950	14283.5293303948	47574.0842384017	21754.5859017982	23518.8787384893	23518.8787384893	23518.8787384893	23518.8787384893	23518.8787384893	123076.164030852	23518.8787384893	23518.8787384893	23518.8787384893	23518.8787384893	23518.8787384893	23518.8787384893	23518.8787384893	23518.8787384893	21747.2013730581
ostta08g03890	356590.552898579	139613.161627403	305470.636466435	321396.677958843	42069.9218814526	239565.924070627	64.5796728172871	64.5796728172871	64.5796728172871	64.5796728172871	64.5796728172871	64.5796728172871	168573.972808711	129704.343705849	107876.351699323	301048.529737421	44129.2722699165	305257.68731416
ostta08g03090	84788.183893253	187906.9316835	69773.257768431	123736.684760948	144178.991550462	88581.990592025	113552.96302772	106750.543775255	62932.9345888109	260260.807625937	151067.830438859	25785.3471496188	101455.005459934	60765.5924194767	48707.6669468554	52036.7131296735	141457.122623326	69748.4201511463
ostta08g01190	116720.216758161	203310.36336368	125661.745001042	115943.310918925	216111.709695948	119902.252219849	121323.328592147	135693.486807008	126888.34303074	150387.125333924	169113.579074324	155823.737247141	143424.77349629	123305.115786202	115154.377637983	115814.6820543	142069.240673721	125611.629668562
ostta08g00620	67607.1650172207	84509.3931574498	49447.4141083499	49447.4141083499	49447.4141083499	49447.4141083499	52087.0910827564	37277.9264040309	49447.4141083499	53091.7275533568	22836.2892619846	49447.4141083499	66180.8051840847	63783.8515209684	49447.4141083499	83628.2536067584	31226.4935600919	49447.4141083499
ostta05g01850	123476.808236508	158638.935004622	168171.319146214	75639.9605188549	124220.668709295	99157.1146375005	107564.605191969	78924.1004994843	168171.319146214	168171.319146214	168171.319146214	134422.515177998	170202.725889375	123918.544545066	168171.319146214	161695.568755785	177416.904628933	168171.319146214
ostta02g05225	186750.353525819	316501.750018757	137894.107289274	124704.332771203	361193.213871476	166426.201603148	124673.099617642	399452.707997027	183905.618326425	206479.232167801	274240.975484634	166426.201603148	171213.448431478	240546.539753389	166426.201603148	125862.31371662	299599.116190526	137843.29245683
ostta02g04905	28685.1524532285	7957.18505035715	27672.568471891	15304.3385066682	15304.3385066682	15304.3385066682	21659.3580240331	48017.7095141809	28011.5364235392	15304.3385066682	15304.3385066682	15304.3385066682	15304.3385066682	15304.3385066682	15304.3385066682	15304.3385066682	15304.3385066682	27661.181146232
ostta02g01480	493128.563256419	589440.648865166	534815.255022579	272286.299644083	479306.168467358	368378.288436404	431131.249805888	448964.906932602	402284.935039495	135469.419469452	292466.110779882	416455.649815822	365478.529919217	309862.778743362	420526.098610277	337738.368031435	483342.001997108	534311.199986787
ostta01g04410	238634.145054432	105386.531240837	213891.404927093	171326.908765575	171326.908765575	216759.86599002	246775.342835191	195167.716849528	225854.682041469	171326.908765575	171326.908765575	182313.858008431	175477.076395052	171326.908765575	173904.578771678	171326.908765575	138300.259895581	213781.307068779
ostta07g02350	58947.1650167741	43886.197630938	45347.8670949199	56130.6299700718	59694.560190125	73429.2700543768	41310.6573942093	60840.2165473825	62568.3025920287	103178.631312545	103178.631312545	125331.442670576	79406.1062409662	147914.915226768	85266.6503716951	65332.0747628154	52722.7029598308	45332.6475704478
ostta06g01050	1172279.86479043	796335.925410636	785051.126889869	970692.995205516	833493.675871475	932477.108955379	1063147.0404604	1246463.28817708	972389.046648514	552193.51993423	380059.342310542	972045.698751464	660645.498858795	1275521.96807343	1076868.75306779	819778.631439334	898829.360164671	784208.161582548
ostta01g02970	207452.034690637	126648.392204631	144564.093460153	189806.723401372	101819.845673726	117646.363243429	188781.868194191	115000.224895954	107775.576980119	123965.577510939	123965.577510939	124009.10318123	185435.526982284	122506.580174878	112134.374368248	235587.103946149	187534.735899867	144504.693540232
ostta11g01280	37129.2706833722	49688.9072634273	21024.889420442	41303.0618159885	93444.0170556248	35497.4180227777	47462.7268875544	62710.3657512671	35497.4180227777	72346.3280707326	102170.199720727	35497.4180227777	55479.1325481291	35497.4180227777	35497.4180227777	35497.4180227777	57917.4263921779	21017.8225624273
ostta03g01570	215182.616772824	237141.228587424	121465.726391425	155671.326144473	379808.253204078	121465.726391425	121465.726391425	121465.726391425	121465.726391425	121465.726391425	121465.726391425	121465.726391425	121465.726391425	277066.284433134	121465.726391425	168512.270849121	121465.726391425	121465.726391425
ostta14g00795	156189.673131636	234357.213485618	321500.011109376	217954.704843985	217954.704843985	303911.005952199	169301.150489105	185801.467472591	288931.070733712	206869.977458468	168985.345085563	182873.008798345	163311.975844225	217954.704843985	217954.704843985	217954.704843985	152104.46156182	321297.339200896
ostta11g02450	39526.7457912845	147692.466942198	53103.765871677	53103.765871677	53103.765871677	53103.765871677	44915.0053204339	53738.4022343679	53103.765871677	53103.765871677	53103.765871677	53103.765871677	61513.8607160012	53103.765871677	53103.765871677	53103.765871677	77382.9066824533	53103.765871677
ostta08g04220	158147.49923513	157737.582632336	131035.17855817	140198.13361573	192831.341496212	136484.040746822	150170.693907445	135568.429133241	125461.227191015	125379.726164471	125379.726164471	125521.540612977	151589.090371537	140784.679749623	125740.986893916	122118.853200523	118927.191621984	130979.095611601
ostta17g01480	149531.349485867	128932.047521865	79890.2515235108	78618.5657267522	136495.556651908	113155.119067224	100546.755991021	111229.069957406	74579.7077205215	77167.1736936145	88562.132117573	153944.936048566	105169.799693085	129409.102015986	37306.7886043277	61063.7387499384	93933.4104386855	79859.3158121055
ostta10g01590	89391.833922707	417421.288853684	300906.364228742	300906.364228742	300906.364228742	292730.4868017	124379.733325552	750413.447433294	300906.364228742	300906.364228742	300906.364228742	300906.364228742	300906.364228742	300906.364228742	300906.364228742	300906.364228742	300906.364228742	300906.364228742
ostta06g02570	44804.9592226922	58962.9331262201	80082.7005740121	80082.7005740121	80082.7005740121	105693.510312858	80082.7005740121	80082.7005740121	80082.7005740121	80082.7005740121	80082.7005740121	80082.7005740121	80082.7005740121	80082.7005740121	80082.7005740121	80082.7005740121	80082.7005740121	80082.7005740121
ostta13g01290	117051.194307966	172216.415071588	89830.8680768301	95536.8966494745	136226.727887905	73515.4868888896	136595.698729795	174455.107763898	95991.421378269	44544.163339473	171432.691451689	85845.6695443492	85390.9350790353	140324.671067786	57178.1557776557	89429.3493728821	130853.187677894	89797.1939559216
ostta10g00430	50279.5041887972	93071.8771729855	37993.486640991	83653.6685207815	113870.663141308	115866.971258049	94630.0960046421	42660.3592099495	37993.486640991	37993.486640991	37993.486640991	37993.486640991	37993.486640991	47483.0956302743	37993.486640991	43136.7315309666	37993.486640991	37993.486640991
ostta08g00780	24715.9250539377	69098.4353916773	12412.5166143475	11780.8956174696	12259.8426113614	24202.5273822983	12951.8398636248	43431.7922021556	13295.6480549729	12022.9220428946	12022.9220428946	12022.9220428946	19774.6632859011	16861.0661891548	12022.9220428946	24616.7850965615	23701.1439957615	12407.7978341653
ostta07g00080	33058.604571662	39569.1872675338	39418.4813272123	32189.4715548817	44294.0201991327	52740.4986032968	52740.4986032968	52740.4986032968	52740.4986032968	56732.3654821096	48239.7913053494	52740.4986032968	53080.5266499859	54810.1872674262	52740.4986032968	75740.4202498095	41053.2590326408	39403.786715182
ostta02g01590	30662.9607827042	38674.6085928187	18147.9156138905	32313.3500795234	60827.5419287671	13747.7669473895	25978.9273624009	37478.7032239636	14157.4528397117	42091.0465704249	24827.8315586358	11746.40204654	20135.2600070697	26560.8940954213	20253.0629750982	29136.6703474918	32111.2281666978	18141.863808304
ostta07g02270	223938.21998459	339868.963870076	171473.155909436	104135.513470144	177015.206589526	220573.318268907	107911.647191189	132053.329814868	78916.5078774652	196014.28872908	266478.981741445	220573.318268907	138363.193958553	133520.72407393	124481.343360619	104153.077945616	157808.496805498	171393.506455494
ostta09g01430	112622.420146852	99666.9610394262	74263.477956743	72545.78029154	72545.78029154	68900.0134543231	72545.78029154	72545.78029154	85025.1596154965	72545.78029154	72545.78029154	60653.2669827413	72545.78029154	72545.78029154	72545.78029154	72545.78029154	72545.78029154	74238.045761961
ostta11g00850	103980.794370584	150356.954590362	83239.3195990885	98026.3207639566	123707.848774399	62471.7815487025	96458.6979664124	105576.507481407	82836.5130687839	132805.397515411	111799.758752153	40906.4798575277	120613.914869916	106462.377896397	108758.828663985	74072.3630831939	140585.192221999	83209.9000964067
ostta11g01850	35945.8411837934	133456.883589753	52880.1915396116	52880.1915396116	52880.1915396116	52880.1915396116	52880.1915396116	52880.1915396116	52880.1915396116	52880.1915396116	52880.1915396116	52880.1915396116	82406.0117878296	52880.1915396116	52880.1915396116	52880.1915396116	59039.3540550095	52880.1915396116
ostta11g00450	104665.59286715	91907.4839833056	112681.097971625	79926.1510670792	49617.4312455116	107583.630035993	102006.884651833	102006.884651833	96004.766603182	89609.3597588021	48623.0276113494	98931.7350554257	102006.884651833	65664.8796492392	83380.3834554805	96390.7127618497	102006.884651833	112635.293528901
ostta03g02980	94057.597808512	646083.848019759	1048827.4089142	1048827.4089142	1048827.4089142	93383.6447943461	1048827.4089142	1048827.4089142	168403.229525462	1048827.4089142	1048827.4089142	1048827.4089142	208038.25674064	1048827.4089142	1048827.4089142	1048827.4089142	1255520.82629895	1048827.4089142
ostta07g01900	65940.161604034	75656.8112476385	42715.9444368083	51490.9407007319	21693.6717145848	48576.8097672792	42715.9444368083	42715.9444368083	42715.9444368083	42945.9667900314	50421.1540591559	42715.9444368083	42715.9444368083	42715.9444368083	42715.9444368083	42715.9444368083	42715.9444368083	42715.9444368083
ostta17g00060	93623.289749503	146999.59574027	113176.215485522	121671.288476929	151476.049835806	114880.357192576	151895.403329513	134978.436974961	107297.463741194	113586.776554677	113586.776554677	121056.937325229	113586.776554677	113586.776554677	120051.571908681	113586.776554677	113586.776554677	113134.171181388
ostta06g00230	233505.55385262	347096.574362748	169995.21552973	184103.204477236	184103.204477236	151259.237474386	200408.862652887	208482.108503245	133067.055216612	184103.204477236	184103.204477236	188089.400725288	247746.610272496	303509.214521305	184968.779872656	164917.807463259	218586.298920474	169916.35447132
ostta14g00130	211654.520648643	259738.118234846	224902.559420701	279422.451501543	297943.841195443	188973.226345509	225129.014991423	206483.743930604	159198.166900453	325371.769740739	258527.728479617	229432.846109058	246396.174862217	184120.898728323	251879.311820456	261027.679465391	194131.343522485	224793.637291289
ostta17g02110	618415.972471733	236387.05691311	88750.5502974145	141789.78612091	57580.7165063582	182741.458824066	175832.885855668	80318.7284274603	182030.3281736	138842.273424719	23433.9320151845	89002.6849446104	107285.917755833	113797.972096731	94160.8306934435	130990.315531176	66746.6893954631	88716.0511161522
ostta04g03840	51875.682228507	68599.7873569882	202114.927619416	49070.4754477421	65930.3272891916	162785.31481635	183855.431252902	183855.431252902	179078.531317847	76824.7590271976	85124.1107991769	183855.431252902	183855.431252902	183855.431252902	183855.431252902	183855.431252902	183855.431252902	202007.542398917
ostta13g00440	221289.786463277	334909.584775685	85009.1083265568	218096.64987703	223899.385511265	94962.0930152124	147537.624024252	140500.177207249	81330.5484718035	215578.940760567	267318.514987673	168961.182677772	295546.145325569	105173.452444261	206711.547946842	77884.1673924739	202184.745636599	84973.8643717567
ostta07g00490	86892.5504446049	106116.451368917	82300.8235417381	146680.922961357	201475.504853611	174360.585843945	157949.150716958	139325.448849764	192601.621401068	188509.903383242	102048.89856936	82300.8235417381	78702.0100478054	82300.8235417381	111522.867631071	82300.8235417381	93534.8385196033	82300.8235417381
